10km,15km,20km,25km,30km
3184427.2796011367,1539563.553052436,,,
3119831.8324414464,1517844.162701124,,,
3091725.4788291273,1410642.8475110019,,,
3067901.8509446974,1101146.3169275445,,,
1289902.0230700485,1092689.505466241,,,
1222693.4391337251,1562099.697030646,,,
1425700.730220423,1528349.3365907941,,,
3116265.3147910237,1402516.706195124,,,
3100421.968263293,1514458.3308237998,,,
1211038.5717943208,1548684.6785958142,,,
1222795.1393207826,1049934.4722014372,,,
1273134.3293461283,1086792.792772761,,,
1417519.9050142008,1958837.950602882,,,
3125111.015983617,1088114.1017346848,,,
1205644.8022315823,1117498.618411785,,,
1260094.0027376,1171725.5018849259,,,
1263286.2683854238,1092103.3883534793,,,
1266628.9017850368,1521753.4663456439,,,
1864888.5668250734,2224573.5737965624,,,
3141758.9106814633,1451868.1265739247,,,
1218690.9586259825,2232739.7110094926,,,
1263807.8492282974,2336224.647937524,,,
1186002.8717731251,1178755.9803477966,,,
1485235.8770566431,1202429.4723115293,,,
3134787.5269538173,1612741.98634109,,,
1217244.9481600798,2143182.9277947885,,,
1218951.7658943513,1169487.093329167,,,
1235224.263169973,1177053.4801968378,,,
1327175.5662264577,1251788.8819773884,,,
1509589.0669870216,1177011.409280877,,,
1183410.6091442676,1184095.178571876,,,
1499156.1027538616,1332402.0837843986,,,
1719143.9442081235,1221743.4778418809,,,
3264728.1699424493,1337293.2962350126,,,
3084211.6177768074,1341382.895629028,,,
1214627.361663341,1360050.6766781448,,,
1216283.605122959,1353985.4217490025,,,
1256992.244129434,1539459.9493955337,,,
1353146.7947048845,1367687.2938801558,,,
1479092.8436483438,1331204.4634938058,,,
1495103.695759838,1237928.2415978576,,,
1210492.0046326506,1250557.0498061806,,,
1212377.1366903158,1246422.0938759304,,,
1354820.3956486848,1366262.5004514272,,,
1211013.7385141205,1679068.2057140744,,,
1213213.6915328428,1259228.5494642893,,,
1214914.1982221892,1531820.524167838,,,
1354145.8570899665,1552495.9116229855,,,
1561234.4758471341,1249323.8006572982,,,
1396371.6220588917,1563255.0604774735,,,
3259860.780262953,1336843.101149834,,,
1184605.1632031465,1566767.9562673022,,,
1186567.1225836005,1662742.8646002328,,,
1283405.6281578364,3610330.886361951,,,
5556002.560437867,1580380.2121127965,,,
2749560.31374366,3587776.3754369286,,,
1183945.7343470128,1633429.8542431318,,,
1241135.878045091,1572118.4404791903,,,
1195215.6707619675,1734934.8932742598,,,
1184609.7725822811,1725824.4667575776,,,
1307434.236630017,,,,
2067008.0070694464,,,,
1188535.2248124678,,,,
1182815.7271527862,,,,
1211439.5722041081,,,,
1213209.6425088258,,,,
3270723.4868513476,,,,
1190361.2343165074,,,,
1192811.4484240839,,,,
1183393.6254603192,,,,
1180711.8548490978,,,,
1177052.4238100469,,,,
1184220.7646041734,,,,
1474099.543448355,,,,
3011774.7203079704,,,,
1251704.0820082512,,,,
1242427.0305031019,,,,
1182427.8911714072,,,,
1307052.81235254,,,,
1762168.2008981467,,,,
1248832.4308342726,,,,
1183431.6707294178,,,,
1181912.380057899,,,,
1180583.2248433537,,,,
1176959.2220697005,,,,
1181928.6555784333,,,,
1183633.4577662004,,,,
1285374.3167555192,,,,
1578625.1783850135,,,,
1262039.3885966325,,,,
1202615.4199635738,,,,
1183258.31958478,,,,
1178758.2844045935,,,,
1176346.0830673354,,,,
1184086.0059985816,,,,
1262448.3693356218,,,,
1294843.4606442498,,,,
1429750.4429219256,,,,
3091240.4727419955,,,,
3026379.4270423655,,,,
1291089.2722775375,,,,
1236911.0974135925,,,,
1212828.2832152033,,,,
1186793.5442679184,,,,
1184062.7093446576,,,,
1182448.2436151374,,,,
1341984.9311065567,,,,
1254247.3588836854,,,,
1244573.276892764,,,,
1181825.0180618465,,,,
1177241.5729907942,,,,
1182119.7571239667,,,,
1183137.6537451318,,,,
1242942.4618587485,,,,
1242320.856305796,,,,
1234550.8814968085,,,,
1223970.7037237096,,,,
1192304.7447211219,,,,
1180725.5145608445,,,,
1179569.0136467621,,,,
1178602.6469404397,,,,
1301698.2894724086,,,,
1253921.6276807468,,,,
1240749.9983708677,,,,
1240264.9450187366,,,,
1234526.497834079,,,,
1230900.4473479022,,,,
1215764.236374303,,,,
1177169.247224649,,,,
1183001.9977556865,,,,
1184323.4907684992,,,,
1205418.5785927952,,,,
1308657.4451486669,,,,
1279819.0144142816,,,,
1247244.4486885206,,,,
1244381.2753084179,,,,
1240364.4515089034,,,,
1234660.3631690342,,,,
1233279.0954928824,,,,
1226713.9490296699,,,,
1188995.1551447797,,,,
1182965.731209696,,,,
1181612.3781635512,,,,
1197943.5757919601,,,,
1253960.8838589448,,,,
1293194.3562398935,,,,
1308836.1977711825,,,,
1298098.6880889488,,,,
1238990.0238021705,,,,
1244332.0980392904,,,,
1237035.5618665002,,,,
1179333.6192956537,,,,
1207385.7487508408,,,,
1265080.311897599,,,,
1179503.6823471633,,,,
1237142.2622818716,,,,
1464201.3659224908,,,,
2091195.3784512281,,,,
1270209.9011078742,,,,
1254739.1374951305,,,,
1247170.9641371795,,,,
1238072.2745015533,,,,
1220680.5713675746,,,,
1183288.3815158263,,,,
1180670.64976468,,,,
1197865.745322728,,,,
1276797.0277639462,,,,
1420394.390841321,,,,
1270584.1255104723,,,,
1244125.3680091158,,,,
1245935.9572708555,,,,
1187005.2160214996,,,,
1184900.582560843,,,,
1192954.5783626174,,,,
1192861.537220466,,,,
1199613.4422652584,,,,
1235396.1243032787,,,,
1240123.0706031865,,,,
1516792.9118152987,,,,
1250840.1569113303,,,,
1244906.6931855653,,,,
1188154.883896742,,,,
1186699.898481186,,,,
1194835.2203195733,,,,
1200096.2613209814,,,,
1212113.4570459025,,,,
1245591.6840050828,,,,
1249672.2310948602,,,,
1245785.2414133565,,,,
1235631.1069316976,,,,
1223468.0231013617,,,,
1188704.2646543356,,,,
1199217.3415156328,,,,
1196419.3843491557,,,,
1706669.4045512867,,,,
1277843.416647581,,,,
1266208.8891962885,,,,
1243398.0202447716,,,,
1200653.8310468923,,,,
1199518.306144733,,,,
1198195.5539033273,,,,
1197571.9360569532,,,,
1197156.8125419917,,,,
1202935.680874,,,,
1263032.460299253,,,,
1391364.6130487137,,,,
1590279.1352222636,,,,
1201643.1826247894,,,,
1200169.7974671768,,,,
1199172.0353551696,,,,
1204524.343473107,,,,
1204758.1643864042,,,,
1206010.1018706162,,,,
1231293.9127691465,,,,
1233630.1870016872,,,,
1269970.6480829667,,,,
3796398.7846170627,,,,
1263678.1992712617,,,,
1259425.4383221979,,,,
1252936.3079415117,,,,
1203373.2616680951,,,,
1201904.8136963036,,,,
1261980.3738330575,,,,
1338310.2136046418,,,,
1342460.2208471699,,,,
1426897.439590551,,,,
1278165.0576284204,,,,
1273593.306865893,,,,
1204701.8989476357,,,,
1203397.74822323,,,,
1214196.9940447826,,,,
1261137.1667530225,,,,
1275847.9277972628,,,,
1345829.0703089866,,,,
1279279.4204352137,,,,
1246594.3051427244,,,,
1205066.18833215,,,,
1287455.0692784193,,,,
1208325.943272654,,,,
1206894.6878679057,,,,
2248398.4122305447,,,,
1262699.5212473131,,,,
1266258.7624366663,,,,
1298448.824776463,,,,
1265948.4432717017,,,,
1218797.113397338,,,,
1254292.6309982853,,,,
1263084.2348896905,,,,
1234297.8136933104,,,,
1254140.8412275787,,,,
1265240.436945846,,,,
1223767.4208235806,,,,
1236484.3111784314,,,,
1245932.7590239372,,,,
2515315.2945949514,,,,
1373960.4680918127,,,,
1287892.5624856243,,,,
2040779.6637111283,,,,
1388744.6996378796,,,,
1311707.6166523765,,,,
1302412.3876449582,,,,
1295717.1081721012,,,,
1247660.4221827972,,,,
3103513.3378791744,,,,
1297565.1381466025,,,,
1293301.3267684982,,,,
1252595.3901667271,,,,
1277459.2869714065,,,,
3079202.8973199637,,,,
1391018.1519813677,,,,
1297382.2650588008,,,,
1289632.818700309,,,,
1310355.766885609,,,,
1296475.3149201497,,,,
1292099.8893280877,,,,
1295814.664291622,,,,
1323202.609732776,,,,
1318837.3919333576,,,,
1304460.9979762705,,,,
1459180.3935061926,,,,
1900235.099406971,,,,
2495885.489495772,,,,
1397541.6416984922,,,,
1519110.3076239591,,,,
1323565.649273278,,,,
1945945.7213518082,,,,
1393869.3279229717,,,,
1353576.250204134,,,,
1319314.4276568452,,,,
2030669.8453839675,,,,
1799285.193569242,,,,
2661886.450945323,,,,
1341303.5155649004,,,,
1333095.2666800343,,,,
1318131.2147161562,,,,
1887662.4337743514,,,,
2782530.3727643755,,,,
3295742.1816240945,,,,
1340530.592189658,,,,
1885810.6259525518,,,,
1372807.4980906362,,,,
1388641.9309538447,,,,
1939876.5218619432,,,,
1913163.1076209487,,,,
1890679.491265751,,,,
1383750.5009318525,,,,
1771890.663282709,,,,
1935083.6069940957,,,,
1405767.3355919132,,,,
1381144.6603826347,,,,
1388525.3913988865,,,,
1962355.722074667,,,,
1924340.5828605013,,,,
1390301.0919428472,,,,
1760399.8642162639,,,,
1939209.7395599238,,,,
1905517.427937018,,,,
1392201.958772073,,,,
1951109.6701340482,,,,
1338984.5431884236,,,,
1363092.0774787131,,,,
2439124.6987099377,,,,
1358049.9188686532,,,,
1366802.6979102697,,,,
1406659.6584441513,,,,
1468347.2891122238,,,,
1375744.301356166,,,,
1914379.21083329,,,,
2777508.7832479514,,,,
1817223.1044194058,,,,
1822954.421682204,,,,
2779706.0257995883,,,,
2787769.704704542,,,,
2920771.887264933,,,,
1451453.904099009,,,,
1498326.7488708012,,,,
2006955.7011129027,,,,
2681433.6815461055,,,,
1431383.7585842554,,,,
1447398.0736401626,,,,
1551247.8491019143,,,,
1507649.4075682622,,,,
1516927.5915989778,,,,
1669468.6131559329,,,,
1527402.5375066672,,,,
1532158.29423225,,,,
1501880.7859662583,,,,
1675021.752136043,,,,
1680769.8866395527,,,,
1688535.6035077774,,,,
1688564.6906334008,,,,
1928407.5282196107,,,,
1698329.4558151544,,,,
1654329.746947449,,,,
1536323.87716951,,,,
1543756.6249802345,,,,
1557772.020641293,,,,
1553501.9629070018,,,,
1555837.8750390674,,,,
1709724.092729594,,,,
2122775.1204984533,,,,
1569232.4315909883,,,,
1931662.2051965797,,,,
1965963.4625745248,,,,
1970969.0036547615,,,,
1602717.3116260523,,,,
1607777.8612691252,,,,
1979856.8322073154,,,,
1675066.3938660165,,,,
1983942.4621733993,,,,
2111139.060473467,,,,
4552837.199697253,,,,
1990223.3418868184,,,,
4524495.170564094,,,,
2072604.2532553673,,,,
2012486.8673605034,,,,
2187858.8235211014,,,,
2171713.1486424087,,,,
